"cefazolin","Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1","1","DILIST"
"cefepime","CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CSC12)c1csc(N)n1","1","DILIST"
"cefixime","C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1","0","DILIST"
"cefoperazone","CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O","1","DILIST"
"cefotaxime","CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1","1","DILIST"
"cefoxitin","COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21","0","DILIST"
"cefpodoxime","COCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)c3csc(N)n3)C2SC1","0","DILIST"
"oxaliplatin","O=C([O-])C(=O)[O-].[NH-]C1CCCCC1[NH-].[Pt+4]","1","DILIST"
"cefprozil","CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1","1","DILIST"
"ceftibuten","Nc1nc(C(=CCC(=O)O)C(=O)NC2C(=O)N3C(C(=O)O)=CCSC23)cs1","0","DILIST"
"nitazoxanide","CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1","0","DILIST"
"ceftriaxone","CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1","1","DILIST"
"cefuroxime","CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1","1","DILIST"
"micafungin","CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(O)CC(N)=O)NC(=O)C(C(O)C(O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)no2)cc1","1","DILIST"
"darifenacin","NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1","0","DILIST"
"cephalexin","CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1","1","DILIST"
"cetirizine","O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1","1","DILIST"
"solifenacin","O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1","0","DILIST"
"ranolazine","COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1","0","DILIST"
"chloramphenicol","O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl","0","DILIST"
"chlordiazepoxide","CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1","1","DILIST"
"atazanavir","COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C","1","DILIST"
"daptomycin","CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC1C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(C)CC(=O)O)C(=O)NC(CC(=O)c2ccccc2N)C(=O)OC1C","1","DILIST"
"chlormezanone","CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1","1","DILIST"
"bortezomib","CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)c1cnccn1)B(O)O","1","DILIST"
"anidulafungin","CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)NC4CC(O)C(O)NC(=O)C5C(O)C(C)CN5C(=O)C(C(C)O)NC(=O)C(C(O)C(O)c5ccc(O)cc5)NC(=O)C5CC(O)CN5C(=O)C(C(C)O)NC4=O)cc3)cc2)cc1","0","DILIST"
"rasagiline","C#CCNC1CCc2ccccc21","0","DILIST"
"chloroquine","CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12","1","DILIST"
"chlorothiazide","NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O","1","DILIST"
"cinacalcet","CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12","0","DILIST"
"conivaptan","Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2","0","DILIST"
"nebivolol","OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1","0","DILIST"
"chlorthalidone","NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl","0","DILIST"
"erlotinib","C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1","1","DILIST"
"alvimopan","CC1CN(CC(Cc2ccccc2)C(=O)NCC(=O)O)CCC1(C)c1cccc(O)c1","0","DILIST"
"cidofovir","Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1","0","DILIST"
"ramelteon","CCC(=O)NCCC1CCc2ccc3c(c21)CCO3","0","DILIST"
"cimetidine","CN=C(NC#N)NCCSCc1nc[nH]c1C","1","DILIST"
"cinchophen","O=C(O)c1cc(-c2ccccc2)nc2ccccc12","1","DILIST"
"tipranavir","CCCC1(CCc2ccccc2)CC(O)=C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1","1","DILIST"
"tigecycline","CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O","0","DILIST"
"cladribine","Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1","0","DILIST"
"clindamycin","CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1","1","DILIST"
"clometacin","COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1","1","DILIST"
"clonidine","Clc1cccc(Cl)c1NC1=NCCN1","0","DILIST"
"nelarabine","COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O","1","DILIST"
"cloxacillin","Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O","1","DILIST"
"lenalidomide","Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O","1","DILIST"
"lubiprostone","CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1","0","DILIST"
"sorafenib","CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1","1","DILIST"
"varenicline","c1cnc2cc3c(cc2n1)C1CNCC3C1","1","DILIST"
"darunavir","CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1","1","DILIST"
"aliskiren","COCCCOc1cc(CC(CC(N)C(O)CC(C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC","1","DILIST"
"dasatinib","Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1","1","DILIST"
"cyclobenzaprine","CN(C)CCC=C1c2ccccc2C=Cc2ccccc21","1","DILIST"
"cyclofenil","CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1","1","DILIST"
"sitagliptin","NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F","1","DILIST"
"paliperidone","Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O","0","DILIST"
"posaconazole","CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O","0","DILIST"
"cyproheptadine","CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1","1","DILIST"
"temsirolimus","COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OC(=O)C(C)(CO)CO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C","0","DILIST"
"tetrahydrobiopterin","CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1","0","DILIST"
"milnacipran","CCN(CC)C(=O)C1(c2ccccc2)CC1CN","1","DILIST"
"desipramine","CNCCCN1c2ccccc2CCc2ccccc21","0","DILIST"
"everolimus","COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C","0","DILIST"
"codeine","COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341","0","DILIST"
"colistimethate","CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCNCS(=O)(=O)[O-])NC1=O)C(C)O.[Na+].[Na+].[Na+].[Na+].[Na+]","0","DILIST"
"benzylpenicilloyl polylysine","CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)NCCCCC(N)C(=O)O)NC1C(=O)O.NCCCCC(N)C(=O)O","0","DILIST"
"cephradine","CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1","0","DILIST"
"ceftizoxime","CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1","0","DILIST"
"didanosine","O=c1[nH]cnc2c1ncn2C1CCC(CO)O1","1","DILIST"
"mycophenolate mofetil","COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2","1","DILIST"
"cefdinir","C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NO)c3csc(N)n3)C2SC1","1","DILIST"
"polymyxin b sulfate","CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O.O=S(=O)(O)O","0","DILIST"
"diltiazem","COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1","1","DILIST"
"sterile water","O","0","DILIST"
"disopyramide","CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C","1","DILIST"
"interferon alfa-2b","CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1.O=S(=O)([O-])C(I)I.[Na+]","1","DILIST"
"dobutamine","CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1","0","DILIST"
"docetaxel","CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C","1","DILIST"
"doxazosin","COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC","0","DILIST"
"doxepin","CN(C)CCC=C1c2ccccc2COc2ccccc21","1","DILIST"
"droperidol","O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1","0","DILIST"
"droxicam","CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O","1","DILIST"
"efavirenz","O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1","1","DILIST"
"esmolol","COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1","0","DILIST"
"estazolam","Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2","0","DILIST"
"estramustine","CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O","1","DILIST"
"ethambutol","CCC(CO)NCCNC(CC)CO","1","DILIST"
"ethionamide","CCc1cc(C(N)=S)ccn1","1","DILIST"
"etidronic acid","CC(O)(P(=O)(O)O)P(=O)(O)O","0","DILIST"
"etomidate","CCOC(=O)c1cncn1C(C)c1ccccc1","0","DILIST"
"exifone","O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O","1","DILIST"
"fexofenadine","CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1","0","DILIST"
"fialuridine","O=c1[nH]c(=O)n(C2OC(CO)C(O)C2F)cc1I","1","DILIST"
"fipexide","O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1","1","DILIST"
"anakinra","C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCOC(=O)C(C)(C)C)c3csc(N)n3)C2SC1","1","DILIST"
"flecainide","O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F","1","DILIST"
"pegfilgrastim","COCCOC(=O)NCC(=O)NC1C(O)CC(OCC2OC(OC(C)C(N)C(=O)O)C(NC(C)=O)C(O)C2O)(C(=O)O)OC1C(O)C(O)CO","0","DILIST"
"flucytosine","Nc1[nH]c(=O)ncc1F","0","DILIST"
"fludarabine","Nc1nc(F)nc2c1ncn2C1OC(CO)C(O)C1O","0","DILIST"
"flumazenil","CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2","0","DILIST"
"flurazepam","CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21","1","DILIST"
"fluvoxamine","COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1","0","DILIST"
"foscarnet","O=C(O)P(=O)(O)O","0","DILIST"
"fosfomycin","CC1OC1P(=O)(O)O","1","DILIST"
"fosinopril","CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C","1","DILIST"
"fosphenytoin","O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O","1","DILIST"
"gemcitabine","Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1","1","DILIST"
"hydrochlorothiazide","NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O","1","DILIST"
"idarubicin","CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O","0","DILIST"
"indapamide","CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1","0","DILIST"
"indinavir","CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O","0","DILIST"
"iodipamide meglumine","CNCC(O)C(O)C(O)C(O)CO.CNCC(O)C(O)C(O)C(O)CO.O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I","0","DILIST"
"irinotecan","CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC","1","DILIST"
"l-methionine","CSCCC(N)C(=O)O","0","DILIST"
"isradipine","COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12","1","DILIST"
"kanamycin","NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O","0","DILIST"
"riboflavin","Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C","0","DILIST"
"lamotrigine","Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1","1","DILIST"
"l-carnitine","C[N+](C)(C)CC(O)CC(=O)[O-]","0","DILIST"
"levofloxacin","CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23","1","DILIST"
"levonorgestrel","C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC","0","DILIST"
"lisinopril","NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O","1","DILIST"
"loracarbef","NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1","1","DILIST"
"loratadine","CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1","0","DILIST"
"losartan","CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1","1","DILIST"
"loxapine","CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1","0","DILIST"
"mebanazine","CC(NN)c1ccccc1","1","DILIST"
"mechlorethamine","CN(CCCl)CCCl","0","DILIST"
"mefloquine","OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1","1","DILIST"
"vitamin e","Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2","0","DILIST"
"melphalan","NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O","1","DILIST"
"meprobamate","CCCC(C)(COC(N)=O)COC(N)=O","0","DILIST"
"meropenem","CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12","1","DILIST"
"methazolamide","CC(=O)N=c1sc(S(N)(=O)=O)nn1C","1","DILIST"
"methoxsalen","COc1c2occc2cc2ccc(=O)oc12","1","DILIST"
"methylphenidate","COC(=O)C(c1ccccc1)C1CCCCN1","1","DILIST"
"methylscopolamine bromide","C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12.[Br-]","0","DILIST"
"metoclopramide","CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC","1","DILIST"
"mexiletine","Cc1cccc(C)c1OCC(C)N","1","DILIST"
"midazolam","Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2","0","DILIST"
"midodrine","COc1ccc(OC)c(C(O)CNC(=O)CN)c1","0","DILIST"
"mirtazapine","CN1CCN2c3ncccc3Cc3ccccc3C2C1","1","DILIST"
"mitotane","Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1","0","DILIST"
"mitoxantrone","O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21","1","DILIST"
"moexipril","CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O","0","DILIST"
"moxisylyte","CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C","1","DILIST"
"folic acid","Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1","0","DILIST"
"nabumetone","COc1ccc2cc(CCC(C)=O)ccc2c1","0","DILIST"
"nadolol","CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2","0","DILIST"
"nafcillin","CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O","1","DILIST"
"nalbuphine","Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314","0","DILIST"
"nialamide","O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1","1","DILIST"
"nicardipine","COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1","0","DILIST"
"nimodipine","COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1","0","DILIST"
"niperotidine","CN(C)Cc1ccc(CSCCNC(=C[N+](=O)[O-])NCc2ccc3c(c2)OCO3)o1","1","DILIST"
"nitroglycerin","O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]","0","DILIST"
"nomifensine","CN1Cc2c(N)cccc2C(c2ccccc2)C1","1","DILIST"
"norfloxacin","CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21","1","DILIST"
"nortriptyline","CNCCC=C1c2ccccc2CCc2ccccc21","1","DILIST"
"octreotide","CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1","1","DILIST"
"ondansetron","Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O","1","DILIST"
"diphenoxylate","CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1","0","DILIST"
"oxacillin","Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O","1","DILIST"
"ambenonium","CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl","0","DILIST"
"papaverine","COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC","1","DILIST"
"penbutolol","CC(C)(C)NCC(O)COc1ccccc1C1CCCC1","0","DILIST"
"penicillin g","CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O","1","DILIST"
"penicillin v","CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O","0","DILIST"
"pentazocine","CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C","0","DILIST"
"pentostatin","OCC1OC(n2cnc3c2NC=NCC3O)CC1O","1","DILIST"
"perphenazine","OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1","1","DILIST"
"phenelzine","NNCCc1ccccc1","1","DILIST"
"pimozide","O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1","0","DILIST"
"pindolol","CC(C)NCC(O)COc1cccc2[nH]ccc12","0","DILIST"
"piperacillin","CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O","0","DILIST"
"piroxicam","CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O","1","DILIST"
"pirprofen","CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1","1","DILIST"
"salsalate","O=C(Oc1ccccc1C(=O)O)c1ccccc1O","1","DILIST"
"polythiazide","CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O","0","DILIST"
"probenecid","CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1","0","DILIST"
"procainamide","CCN(CC)CCNC(=O)c1ccc(N)cc1","1","DILIST"
"propafenone","CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1","1","DILIST"
"propranolol","CC(C)NCC(O)COc1cccc2ccccc12","0","DILIST"
"propofol","CC(C)c1cccc(C(C)C)c1O","1","DILIST"
"pyrantel","CN1CCCN=C1C=Cc1cccs1","0","DILIST"
"pyrimethamine","CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1","1","DILIST"
"quazepam","Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21","0","DILIST"
"quinapril","CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O","1","DILIST"
"quinidine","C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12","1","DILIST"
"ramipril","CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21","1","DILIST"
"reserpine","COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC","0","DILIST"
"ribavirin","NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1","0","DILIST"
"riluzole","Nc1nc2ccc(OC(F)(F)F)cc2s1","1","DILIST"
"risperidone","Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2","1","DILIST"
"ritonavir","CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1","1","DILIST"
"saquinavir","CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1","1","DILIST"
"selegiline","C#CCN(C)C(C)Cc1ccccc1","0","DILIST"
"succimer","O=C(O)C(S)C(S)C(=O)O","1","DILIST"
"sumatriptan","CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1","0","DILIST"
"temazepam","CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21","0","DILIST"
"teniposide","COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O","1","DILIST"
"terazosin","COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC","0","DILIST"
"thiotepa","S=P(N1CC1)(N1CC1)N1CC1","1","DILIST"
"timolol","CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1","0","DILIST"
"tolmetin","Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1","1","DILIST"
"tolrestat","COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F","1","DILIST"
"topotecan","CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1","0","DILIST"
"tramadol","COc1cccc(C2(O)CCCCC2CN(C)C)c1","0","DILIST"
"trandolapril","CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21","1","DILIST"
"tranylcypromine","NC1CC1c1ccccc1","1","DILIST"
"trazodone","O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12","1","DILIST"
"triamterene","Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1","1","DILIST"
"triazolam","Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2","0","DILIST"
"trihexyphenidyl","OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1","0","DILIST"
"trimethobenzamide","COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC","0","DILIST"
"trimethoprim","COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC","1","DILIST"
"fenclozic acid","O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1","1","DILIST"
"ebrotidine","NC(N)=Nc1nc(CSCCN=CNS(=O)(=O)c2ccc(Br)cc2)cs1","1","DILIST"
"aceclofenac","O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl","1","DILIST"
"nitrefazole","Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1","1","DILIST"
"valaciclovir","CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21","1","DILIST"
